   ,chang_per           ,change               ,high  ,last             ,low   ,name         ,time              ,volume
308,0.17658751099384346 ,1.6184432717678099   ,914.69,909.4884080914686,906.64,VN 30 (VNI30),1553237540.6970172,33612.0
309,0.17794220665499125 ,1.6306742556917686   ,914.69,909.5006392294221,906.64,VN 30 (VNI30),1553237586.0418189,33670.0
310,0.17925021795989537 ,1.6424324324324324   ,914.69,909.5123975588491,906.64,VN 30 (VNI30),1553237631.088613 ,33766.0
311,0.18059027777777775 ,1.654496527777778    ,914.69,909.5244618055555,906.64,VN 30 (VNI30),1553237676.840671 ,33911.0
312,0.18191011235955054 ,1.6665168539325843   ,914.69,909.5364822817631,906.64,VN 30 (VNI30),1553237724.921851 ,34026.0
313,0.18329604130808946 ,1.679156626506024    ,914.69,909.5491222030981,906.64,VN 30 (VNI30),1553237772.566161 ,34162.0
314,0.18471293916023993 ,1.691979434447301    ,914.69,909.5619451585262,906.64,VN 30 (VNI30),1553237820.829427 ,34230.0
315,0.18613481228668943 ,1.7048549488054607   ,914.69,909.5748208191126,906.64,VN 30 (VNI30),1553237868.584665 ,34313.0
316,0.1876890399320306  ,1.7189209855564997   ,914.69,909.5888870008495,906.64,VN 30 (VNI30),1553237914.8258638,34386.0
317,0.18921319796954314 ,1.7326734348561759   ,914.69,909.6026395939085,906.64,VN 30 (VNI30),1553237964.039128 ,34490.0
318,0.19069081718618366 ,1.7460909856781803   ,914.69,909.6160572872789,906.64,VN 30 (VNI30),1553238010.991284 ,34706.0
319,0.19218120805369127 ,1.7596057046979865   ,914.69,909.629572147651 ,906.64,VN 30 (VNI30),1553238061.761926 ,34877.0
320,0.19363408521303255 ,1.7726649958228906   ,914.69,909.6426315789473,906.64,VN 30 (VNI30),1553238109.3042262,34953.0
321,0.19509983361064892 ,1.785848585690516    ,914.69,909.6558153078204,906.64,VN 30 (VNI30),1553238155.301443 ,35005.0
322,0.1965037282518641  ,1.7986246893123448   ,914.69,909.6685915492959,906.64,VN 30 (VNI30),1553238207.914669 ,35139.0
323,0.19802805280528052 ,1.81230198019802     ,914.69,909.6822689768978,906.64,VN 30 (VNI30),1553238256.229596 ,35272.0
